

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 330
RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 288

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 10.0; player life: 0; enemy life: 90.0; time: 127

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 407

RUN: run status: enemy: 4; fitness: 19.0; player life: 0; enemy life: 80.0; time: 149

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 28.0; player life: 0; enemy life: 70.0; time: 70

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 400

RUN: run status: enemy: 4; fitness: 10.0; player life: 0; enemy life: 90.0; time: 282

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 228

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 228

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 229

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 55.0; player life: 0; enemy life: 40.0; time: 330

RUN: run status: enemy: 7; fitness: 19.0; player life: 0; enemy life: 80.0; time: 69

RUN: run status: enemy: 4; fitness: 19.0; player life: 0; enemy life: 80.0; time: 211

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 329

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 466

RUN: run status: enemy: 7; fitness: 10.0; player life: 0; enemy life: 90.0; time: 15

RUN: run status: enemy: 4; fitness: 92.12000000000002; player life: 11.20000000000023; enemy life: 0; time: 1141

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 28.0; player life: 0; enemy life: 70.0; time: 298

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 4; fitness: 92.12000000000002; player life: 11.20000000000023; enemy life: 0; time: 1141

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 262

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 312

RUN: run status: enemy: 4; fitness: 37.0; player life: 0; enemy life: 60.0; time: 267

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 228

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 335

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 318

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 543

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 64.0; player life: 0; enemy life: 30.0; time: 270

RUN: run status: enemy: 7; fitness: 73.0; player life: 0; enemy life: 20.0; time: 307

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 37.0; player life: 0; enemy life: 60.0; time: 341

RUN: run status: enemy: 7; fitness: 37.0; player life: 0; enemy life: 60.0; time: 79

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 205

RUN: run status: enemy: 3; fitness: 73.0; player life: 0; enemy life: 20.0; time: 330

RUN: run status: enemy: 7; fitness: 64.0; player life: 0; enemy life: 30.0; time: 315

RUN: run status: enemy: 4; fitness: 28.0; player life: 0; enemy life: 70.0; time: 218

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 307

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 270

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 228

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 95

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 330

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 155

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 335

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 318

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130

RUN: run status: enemy: 3; fitness: 1.0; player life: 0; enemy life: 100; time: 341

RUN: run status: enemy: 7; fitness: 1.0; player life: 0; enemy life: 100; time: 315

RUN: run status: enemy: 4; fitness: 1.0; player life: 0; enemy life: 100; time: 130
